Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
31,7,2,1,0,True,False,False,False,True
25,4,1,1,1,True,False,False,True,False
32,3,2,1,1,True,False,False,False,True
32,9,1,0,0,False,True,False,False,True
34,3,1,1,1,False,False,True,True,False
39,7,1,0,1,True,False,False,True,False
39,9,2,1,0,False,True,False,True,False
42,8,2,1,0,False,True,False,False,True
23,6,1,1,0,False,True,False,True,False
32,4,1,1,1,True,False,False,False,True
66,4,2,0,1,True,False,False,False,True
33,9,2,1,1,True,False,False,False,True
46,8,1,1,0,False,False,True,True,False
69,5,3,0,0,False,True,False,True,False
63,9,1,1,1,True,False,False,False,True
53,4,1,1,1,True,False,False,False,True
30,7,1,1,1,True,False,False,True,False
41,3,2,1,1,True,False,False,False,True
45,4,1,0,1,False,False,True,False,True
46,7,3,0,1,False,False,True,True,False
44,9,1,1,0,True,False,False,False,True
34,2,1,1,0,True,False,False,True,False
49,4,2,1,1,True,False,False,True,False
47,6,1,1,1,False,True,False,True,False
41,4,2,1,1,False,True,False,False,True
40,6,2,1,0,True,False,False,False,True
56,8,2,1,0,True,False,False,False,True
27,2,2,0,1,True,False,False,True,False
37,3,2,0,0,False,True,False,False,True
24,1,1,1,0,False,False,True,False,True
38,8,2,0,1,False,False,True,False,True
30,1,1,1,1,False,False,True,True,False
37,8,1,1,0,False,True,False,True,False
42,3,2,1,0,False,False,True,True,False
38,4,2,0,0,True,False,False,False,True
41,9,2,1,0,False,True,False,True,False
26,4,1,1,1,False,False,True,True,False
36,3,2,0,0,False,True,False,True,False
45,2,2,1,0,False,True,False,False,True
23,6,2,0,0,False,True,False,True,False
24,2,1,0,1,False,True,False,False,True
30,8,2,0,0,True,False,False,False,True
39,6,1,0,0,False,False,True,False,True
24,4,2,1,0,False,True,False,False,True
43,4,2,1,0,True,False,False,False,True
40,9,2,0,1,True,False,False,False,True
58,5,1,0,1,False,False,True,True,False
60,6,1,1,0,True,False,False,True,False
34,6,1,1,0,False,False,True,True,False
35,0,2,0,1,False,False,True,False,True
26,1,2,1,0,True,False,False,True,False
39,4,2,0,0,False,False,True,False,True
34,2,2,1,0,False,True,False,True,False
51,3,1,1,1,False,True,False,False,True
35,8,2,1,1,True,False,False,True,False
18,3,2,1,1,False,False,True,False,True
32,10,2,1,1,True,False,False,True,False
32,4,1,0,1,False,True,False,False,True
34,5,1,1,1,True,False,False,False,True
32,10,2,1,1,True,False,False,False,True
42,2,2,1,0,False,True,False,False,True
60,10,1,1,0,True,False,False,True,False
26,9,2,1,1,True,False,False,False,True
38,4,2,1,0,True,False,False,False,True
32,1,1,1,1,False,True,False,True,False
38,2,1,1,1,False,False,True,False,True
32,8,2,0,1,False,True,False,False,True
38,4,1,1,1,False,True,False,False,True
38,8,2,1,0,False,True,False,True,False
42,1,2,0,1,False,False,True,False,True
31,7,2,1,0,False,True,False,False,True
44,2,2,1,1,False,True,False,True,False
26,6,2,0,1,True,False,False,True,False
46,0,3,0,1,True,False,False,True,False
49,8,2,1,0,False,True,False,False,True
50,6,2,1,1,False,True,False,True,False
32,0,2,1,1,False,False,True,True,False
50,6,2,0,1,True,False,False,False,True
28,4,1,1,1,True,False,False,False,True
46,5,1,1,0,True,False,False,False,True
52,3,4,1,0,False,False,True,False,True
41,2,2,1,0,False,True,False,False,True
26,2,1,1,0,True,False,False,True,False
34,5,2,0,0,True,False,False,False,True
26,8,1,1,1,False,True,False,False,True
39,10,2,1,1,True,False,False,False,True
44,5,2,0,1,False,True,False,True,False
50,6,2,1,1,False,True,False,True,False
33,2,1,0,0,True,False,False,False,True
27,1,2,1,0,False,True,False,False,True
27,8,2,1,1,True,False,False,False,True
40,4,2,0,0,False,True,False,True,False
33,2,1,0,0,False,False,True,True,False
39,2,2,0,0,False,False,True,True,False
29,1,2,0,0,True,False,False,False,True
34,1,2,0,1,True,False,False,False,True
32,4,1,1,1,False,True,False,False,True
36,0,2,1,0,False,False,True,False,True
39,6,2,0,1,False,True,False,False,True
56,9,1,1,1,True,False,False,True,False
66,8,2,1,1,True,False,False,False,True
40,2,1,1,0,True,False,False,True,False
33,3,2,1,0,True,False,False,True,False
33,8,1,1,1,True,False,False,True,False
41,1,1,0,0,False,True,False,False,True
34,2,2,1,0,False,True,False,False,True
24,10,1,0,0,True,False,False,False,True
34,10,1,1,0,False,False,True,True,False
40,1,2,1,0,True,False,False,False,True
43,2,1,0,0,False,True,False,False,True
59,9,1,1,1,False,True,False,False,True
30,8,2,1,1,False,False,True,False,True
36,6,2,0,1,True,False,False,True,False
30,2,3,1,1,False,False,True,True,False
44,0,2,0,0,False,True,False,True,False
24,7,1,1,1,False,True,False,True,False
54,6,1,1,1,True,False,False,False,True
37,2,2,0,1,True,False,False,False,True
22,3,1,1,0,False,False,True,True,False
32,3,1,1,1,False,True,False,False,True
24,2,1,1,0,False,False,True,True,False
24,10,1,1,1,False,False,True,True,False
41,9,1,1,0,False,False,True,True,False
33,1,1,0,0,True,False,False,True,False
28,7,2,1,0,True,False,False,False,True
33,2,1,1,1,True,False,False,True,False
37,8,4,0,1,True,False,False,True,False
33,9,1,1,0,True,False,False,False,True
56,8,3,0,1,False,False,True,True,False
33,2,1,0,0,True,False,False,True,False
34,7,2,1,0,True,False,False,False,True
43,3,2,1,0,False,False,True,True,False
61,2,1,0,1,False,True,False,True,False
34,10,1,1,1,False,False,True,False,True
46,8,1,0,0,True,False,False,True,False
44,3,2,1,0,True,False,False,False,True
37,4,2,1,1,False,False,True,False,True
31,4,1,0,0,True,False,False,False,True
31,3,1,0,1,False,False,True,True,False
39,10,1,1,0,True,False,False,True,False
46,2,1,1,1,True,False,False,False,True
33,9,2,1,1,False,True,False,False,True
29,7,1,1,0,False,True,False,False,True
25,7,2,1,0,False,False,True,False,True
40,6,1,1,1,True,False,False,False,True
41,4,2,1,0,True,False,False,True,False
23,10,1,0,1,True,False,False,True,False
26,2,2,1,1,True,False,False,True,False
77,9,3,1,1,True,False,False,False,True
50,5,1,0,1,False,True,False,False,True
46,9,1,1,0,True,False,False,False,True
39,1,1,1,0,False,False,True,False,True
40,6,1,1,0,False,True,False,True,False
22,8,3,1,0,False,False,True,False,True
42,9,2,0,1,True,False,False,False,True
52,5,1,0,1,False,True,False,False,True
49,3,3,1,1,False,False,True,False,True
38,7,1,0,0,True,False,False,False,True
24,8,1,1,1,True,False,False,False,True
45,6,1,1,1,False,True,False,False,True
23,9,2,0,1,False,False,True,True,False
33,2,2,1,1,False,True,False,True,False
27,3,2,0,1,True,False,False,True,False
42,9,1,1,0,True,False,False,False,True
57,3,1,0,1,True,False,False,True,False
37,6,1,0,1,True,False,False,True,False
40,2,1,1,0,True,False,False,True,False
41,4,1,0,1,False,False,True,True,False
23,10,1,1,1,True,False,False,False,True
29,3,1,1,0,False,False,True,False,True
47,9,2,1,0,True,False,False,True,False
35,8,1,1,1,True,False,False,False,True
30,4,3,1,0,False,False,True,False,True
36,10,2,1,1,True,False,False,True,False
36,1,1,1,1,True,False,False,True,False
32,5,1,1,1,True,False,False,False,True
54,1,1,0,0,False,False,True,True,False
41,10,1,1,0,True,False,False,True,False
38,2,1,1,0,False,True,False,False,True
53,2,1,1,0,False,False,True,False,True
49,2,2,0,1,False,False,True,True,False
29,1,2,1,1,False,True,False,False,True
36,9,2,1,0,False,True,False,True,False
48,1,1,0,0,False,True,False,False,True
57,1,1,0,1,False,False,True,True,False
38,3,2,1,0,True,False,False,False,True
52,7,2,1,0,True,False,False,True,False
43,5,1,1,1,True,False,False,False,True
42,4,1,1,1,True,False,False,False,True
38,1,1,1,1,True,False,False,False,True
36,1,2,0,1,False,False,True,False,True
39,6,2,0,0,False,False,True,True,False
72,3,1,1,1,True,False,False,True,False
26,2,2,1,1,False,False,True,False,True
37,4,1,0,0,False,True,False,True,False
47,0,1,0,1,True,False,False,False,True
36,1,1,1,1,True,False,False,False,True
32,9,1,1,0,True,False,False,False,True
54,6,2,0,1,True,False,False,False,True
32,6,2,1,1,True,False,False,True,False
32,4,1,1,1,True,False,False,True,False
31,5,1,1,0,False,True,False,False,True
33,3,1,1,1,True,False,False,True,False
34,5,2,0,0,False,False,True,False,True
38,3,1,1,0,False,False,True,False,True
33,7,2,1,1,False,True,False,True,False
51,3,2,0,1,False,False,True,False,True
43,1,2,1,1,True,False,False,True,False
38,7,1,1,1,False,True,False,True,False
56,2,2,1,1,False,False,True,True,False
48,10,1,1,1,False,True,False,True,False
41,10,2,1,1,False,False,True,True,False
42,2,1,1,0,False,True,False,True,False
59,4,1,1,1,False,False,True,False,True
58,3,4,1,0,False,True,False,True,False
44,6,1,1,0,False,False,True,False,True
45,1,2,1,0,False,True,False,True,False
40,1,1,1,1,True,False,False,True,False
31,1,2,1,1,False,True,False,True,False
38,8,2,1,0,True,False,False,False,True
46,8,1,1,1,False,True,False,True,False
34,3,2,1,1,True,False,False,False,True
40,5,2,1,0,False,True,False,False,True
29,8,1,1,0,False,True,False,True,False
27,3,1,1,0,True,False,False,False,True
42,5,2,0,0,True,False,False,True,False
37,3,2,1,1,False,False,True,False,True
46,6,1,1,1,True,False,False,False,True
29,6,1,1,1,True,False,False,True,False
32,3,1,1,0,True,False,False,False,True
39,6,1,0,0,True,False,False,False,True
29,3,2,1,0,True,False,False,True,False
29,9,2,0,0,True,False,False,True,False
72,4,2,1,1,False,False,True,True,False
47,6,1,1,1,True,False,False,False,True
32,0,1,1,0,False,True,False,True,False
34,8,2,0,0,False,False,True,True,False
23,6,2,1,1,True,False,False,False,True
37,2,2,1,1,True,False,False,True,False
32,9,2,1,1,False,False,True,False,True
44,5,1,0,1,False,True,False,True,False
39,7,2,0,0,True,False,False,True,False
28,3,1,1,1,False,True,False,False,True
50,5,2,1,0,False,False,True,True,False
49,9,2,1,0,True,False,False,True,False
58,5,1,0,1,False,False,True,False,True
38,1,2,1,0,False,False,True,False,True
46,5,2,1,1,True,False,False,True,False
34,3,2,1,1,True,False,False,False,True
26,10,1,0,1,True,False,False,False,True
54,3,1,1,0,False,True,False,False,True
40,9,2,1,1,False,False,True,False,True
38,3,1,1,0,False,True,False,False,True
43,9,2,1,0,True,False,False,True,False
39,9,2,1,1,False,False,True,True,False
36,2,2,1,0,False,False,True,True,False
35,2,1,1,1,True,False,False,True,False
34,7,2,1,0,False,False,True,False,True
35,3,2,0,0,False,False,True,False,True
35,4,2,0,1,False,False,True,False,True
41,0,1,1,0,True,False,False,False,True
53,3,1,1,1,True,False,False,True,False
46,4,1,1,0,True,False,False,False,True
37,7,1,1,0,True,False,False,False,True
27,6,2,0,0,True,False,False,True,False
39,2,1,1,1,False,False,True,True,False
43,8,2,1,1,True,False,False,False,True
73,6,1,0,1,True,False,False,True,False
43,7,2,1,0,True,False,False,False,True
45,10,2,0,1,True,False,False,True,False
33,6,2,1,0,True,False,False,False,True
49,4,1,1,1,True,False,False,False,True
31,3,1,0,0,True,False,False,True,False
35,10,2,0,1,True,False,False,True,False
40,5,1,0,0,False,True,False,True,False
30,9,2,1,0,True,False,False,False,True
32,5,2,1,0,True,False,False,True,False
55,4,1,1,1,False,True,False,False,True
46,6,1,1,1,False,True,False,True,False
36,8,1,0,1,True,False,False,True,False
43,5,1,1,1,True,False,False,True,False
26,1,2,1,1,True,False,False,True,False
52,9,1,1,1,True,False,False,False,True
25,5,2,1,1,False,False,True,False,True
43,3,1,1,1,False,True,False,True,False
28,7,1,1,0,False,False,True,False,True
38,10,1,0,0,True,False,False,True,False
30,5,2,0,0,False,False,True,True,False
33,6,1,1,1,True,False,False,False,True
43,2,2,1,0,True,False,False,False,True
40,6,1,1,1,True,False,False,False,True
35,4,2,0,1,True,False,False,False,True
34,4,2,1,1,False,False,True,True,False
30,9,2,0,1,False,False,True,False,True
26,3,2,1,0,True,False,False,True,False
45,8,2,1,0,False,False,True,False,True
57,2,2,1,1,False,True,False,False,True
29,4,2,1,0,True,False,False,False,True
50,1,4,1,0,False,False,True,True,False
47,9,1,1,0,True,False,False,True,False
31,7,2,1,1,False,False,True,False,True
39,8,2,1,0,True,False,False,False,True
29,1,1,0,1,True,False,False,False,True
48,8,2,1,0,False,False,True,False,True
48,7,2,1,0,True,False,False,True,False
25,9,2,0,1,True,False,False,False,True
38,2,2,1,1,False,True,False,False,True
40,3,2,1,1,False,True,False,False,True
38,5,1,0,1,False,False,True,False,True
33,3,2,0,1,False,False,True,False,True
44,10,2,0,0,True,False,False,False,True
44,9,1,1,0,False,False,True,True,False
32,3,2,1,0,False,False,True,True,False
39,6,2,0,1,True,False,False,True,False
48,3,1,1,1,False,True,False,False,True
60,5,2,1,1,False,True,False,True,False
38,6,3,1,0,True,False,False,False,True
39,9,1,1,1,False,False,True,False,True
29,8,1,0,1,False,True,False,False,True
33,0,1,1,0,False,False,True,True,False
28,2,2,0,1,False,False,True,True,False
29,4,2,0,0,False,True,False,True,False
23,5,2,1,1,True,False,False,False,True
46,6,1,0,0,True,False,False,True,False
33,4,1,0,1,False,True,False,False,True
38,2,2,1,0,True,False,False,False,True
42,8,1,1,0,False,True,False,False,True
38,9,2,0,0,True,False,False,False,True
61,8,2,1,1,False,True,False,False,True
45,7,2,0,1,False,True,False,False,True
37,9,1,1,0,True,False,False,False,True
47,7,2,1,0,True,False,False,False,True
37,5,1,1,0,True,False,False,True,False
37,6,1,1,1,True,False,False,False,True
36,2,2,1,1,True,False,False,True,False
27,8,1,1,1,True,False,False,True,False
37,3,1,0,0,False,True,False,True,False
34,3,2,1,1,True,False,False,True,False
41,9,2,0,0,False,True,False,False,True
36,7,1,1,0,False,False,True,False,True
42,6,2,1,0,False,False,True,False,True
25,3,2,0,0,True,False,False,False,True
39,3,1,0,1,True,False,False,True,False
47,1,1,1,1,False,True,False,True,False
42,5,2,0,1,True,False,False,True,False
23,4,1,0,1,False,True,False,True,False
28,3,2,1,0,False,False,True,False,True
58,6,1,0,1,True,False,False,False,True
36,2,2,0,1,False,True,False,False,True
46,0,1,0,1,False,True,False,True,False
41,3,1,0,0,False,False,True,False,True
46,3,1,1,1,False,True,False,False,True
41,3,1,1,1,False,True,False,True,False
57,8,1,1,1,True,False,False,True,False
45,2,1,1,1,False,False,True,True,False
43,1,1,0,1,True,False,False,False,True
44,6,2,0,0,False,False,True,False,True
39,6,2,1,1,False,False,True,True,False
31,5,3,1,1,True,False,False,False,True
34,6,2,1,0,False,False,True,True,False
39,2,2,1,0,False,False,True,True,False
37,9,1,1,0,False,False,True,False,True
43,7,2,1,1,True,False,False,False,True
36,5,1,1,0,True,False,False,True,False
34,8,2,1,1,False,True,False,False,True
28,7,2,1,0,True,False,False,True,False
23,5,2,1,1,False,False,True,True,False
34,3,2,1,0,True,False,False,True,False
32,4,1,1,1,False,False,True,True,False
38,4,2,1,0,False,False,True,True,False
19,5,1,1,0,False,False,True,False,True
42,0,1,0,1,False,True,False,True,False
24,7,2,1,1,True,False,False,False,True
37,2,1,1,1,False,True,False,False,True
50,7,1,1,1,False,True,False,True,False
41,7,2,0,0,True,False,False,False,True
37,5,2,0,0,True,False,False,False,True
27,8,1,1,0,True,False,False,True,False
31,9,2,1,1,False,True,False,False,True
50,5,1,1,1,False,True,False,True,False
25,7,2,0,1,False,False,True,False,True
37,9,1,1,1,True,False,False,False,True
30,2,1,1,1,False,True,False,False,True
31,5,2,1,0,True,False,False,True,False
71,8,1,1,1,False,False,True,False,True
42,2,2,1,0,False,False,True,False,True
42,9,1,1,1,False,False,True,False,True
34,7,1,1,0,False,True,False,True,False
45,7,1,1,1,True,False,False,True,False
37,1,1,1,1,False,False,True,False,True
40,5,2,1,1,True,False,False,False,True
28,8,2,1,0,False,True,False,False,True
44,7,1,0,1,False,False,True,False,True
45,8,1,0,1,False,False,True,False,True
34,6,2,1,0,False,False,True,False,True
21,9,2,0,1,True,False,False,True,False
35,8,2,1,1,False,False,True,True,False
38,6,2,1,1,False,False,True,False,True
40,7,1,0,0,False,True,False,True,False
53,7,2,1,1,True,False,False,False,True
47,6,1,1,1,True,False,False,True,False
28,8,2,1,1,True,False,False,False,True
33,8,1,0,0,False,True,False,False,True
32,10,1,1,1,False,False,True,True,False
39,7,1,1,0,False,False,True,True,False
33,3,2,1,1,False,True,False,False,True
31,3,1,1,1,True,False,False,True,False
37,10,1,1,1,True,False,False,False,True
43,7,1,0,0,True,False,False,False,True
51,7,2,1,0,False,True,False,False,True
42,8,3,1,1,False,True,False,True,False
28,7,1,0,0,True,False,False,False,True
42,8,2,1,0,False,True,False,False,True
49,5,1,1,0,False,True,False,True,False
33,7,1,1,1,False,False,True,False,True
34,2,1,0,0,False,False,True,False,True
33,1,2,1,1,True,False,False,True,False
40,6,2,0,1,False,True,False,True,False
35,3,1,1,0,True,False,False,False,True
42,3,2,0,0,True,False,False,False,True
23,8,2,1,0,True,False,False,False,True
36,4,2,1,0,False,True,False,False,True
39,1,1,1,1,False,True,False,False,True
35,1,3,1,1,False,True,False,True,False
24,2,1,0,1,True,False,False,False,True
68,4,1,1,1,True,False,False,False,True
25,6,2,1,0,False,False,True,False,True
37,3,2,1,0,False,False,True,True,False
37,6,1,1,1,True,False,False,False,True
41,3,1,1,1,True,False,False,True,False
38,7,1,1,1,False,False,True,False,True
40,8,1,1,0,True,False,False,True,False
34,0,2,1,0,True,False,False,True,False
43,5,2,0,0,False,True,False,False,True
38,6,1,1,1,True,False,False,False,True
34,5,2,0,0,False,False,True,False,True
37,4,2,1,1,True,False,False,False,True
54,7,2,1,1,True,False,False,True,False
36,8,2,1,1,False,True,False,False,True
43,3,1,1,0,False,False,True,False,True
37,7,2,1,1,False,False,True,False,True
55,6,1,1,1,True,False,False,True,False
36,3,1,1,0,False,True,False,True,False
27,4,2,1,0,False,False,True,True,False
20,0,1,0,0,False,True,False,True,False
30,7,1,1,1,True,False,False,False,True
58,9,1,0,1,True,False,False,False,True
34,5,1,0,1,True,False,False,False,True
32,7,1,1,0,True,False,False,True,False
35,2,1,1,1,False,False,True,False,True
37,5,2,1,0,True,False,False,False,True
44,3,2,0,1,True,False,False,False,True
35,4,1,1,0,False,True,False,False,True
28,8,1,1,1,False,False,True,True,False
38,2,1,0,0,False,False,True,False,True
33,0,1,0,0,True,False,False,True,False
42,7,1,1,0,False,True,False,False,True
32,6,1,1,1,False,False,True,True,False
32,4,1,1,1,True,False,False,True,False
24,3,1,0,1,True,False,False,False,True
40,1,1,1,1,False,False,True,False,True
39,10,1,1,1,False,False,True,False,True
41,4,1,0,0,False,False,True,True,False
24,5,2,1,0,False,True,False,False,True
60,7,1,1,0,True,False,False,True,False
43,3,1,1,1,False,True,False,False,True
36,3,2,0,1,True,False,False,False,True
21,8,1,1,1,False,True,False,False,True
39,2,1,1,1,True,False,False,True,False
39,6,2,1,0,False,True,False,True,False
28,9,1,1,0,True,False,False,False,True
56,3,1,0,1,False,True,False,True,False
33,0,1,1,1,True,False,False,False,True
36,6,1,0,0,True,False,False,True,False
37,8,2,1,1,True,False,False,False,True
33,2,2,0,1,False,False,True,True,False
45,9,1,0,0,False,True,False,True,False
30,8,1,1,0,False,True,False,False,True
26,6,1,0,0,True,False,False,True,False
36,1,2,1,1,True,False,False,False,True
41,3,4,1,0,False,True,False,True,False
59,9,1,1,1,False,False,True,True,False
37,0,2,1,1,True,False,False,False,True
40,3,2,1,0,False,True,False,True,False
38,2,1,1,0,False,False,True,True,False
39,10,2,1,0,False,False,True,False,True
33,3,1,1,1,True,False,False,False,True
38,9,2,1,0,True,False,False,False,True
34,5,1,1,1,True,False,False,False,True
26,3,1,1,0,True,False,False,True,False
34,0,1,0,0,False,False,True,False,True
56,4,2,1,1,True,False,False,False,True
37,8,1,0,0,True,False,False,True,False
45,3,1,0,0,True,False,False,False,True
32,5,1,1,0,False,False,True,False,True
41,7,2,1,1,False,False,True,False,True
30,1,1,1,1,True,False,False,False,True
43,6,1,1,0,False,False,True,False,True
37,2,1,0,0,False,False,True,True,False
53,2,2,1,0,True,False,False,True,False
29,4,2,1,1,False,True,False,False,True
44,3,2,1,1,False,False,True,False,True
40,7,1,0,1,True,False,False,True,False
39,3,1,0,1,False,True,False,False,True
39,6,1,1,0,False,False,True,True,False
28,1,1,0,1,True,False,False,False,True
50,9,2,1,1,True,False,False,True,False
41,9,2,1,0,True,False,False,False,True
38,9,1,0,0,False,True,False,True,False
38,2,2,0,1,False,True,False,True,False
31,4,2,1,0,False,True,False,False,True
34,3,1,1,0,True,False,False,False,True
33,0,1,1,1,False,True,False,True,False
34,5,1,1,1,True,False,False,False,True
34,8,2,1,0,True,False,False,True,False
31,1,2,1,1,False,False,True,False,True
33,9,2,0,0,False,True,False,False,True
77,1,1,0,1,True,False,False,False,True
31,8,1,1,0,True,False,False,False,True
35,7,1,1,1,True,False,False,True,False
27,9,1,1,0,True,False,False,False,True
25,7,1,1,0,False,True,False,True,False
40,10,2,0,0,True,False,False,False,True
26,1,1,1,0,True,False,False,False,True
42,1,1,1,1,True,False,False,False,True
35,2,1,1,1,False,True,False,True,False
70,6,2,1,1,False,True,False,False,True
39,1,1,1,0,False,True,False,True,False
38,5,1,0,1,True,False,False,True,False
63,8,1,0,0,True,False,False,False,True
38,1,1,1,1,False,True,False,False,True
41,5,2,0,1,False,False,True,True,False
37,2,2,1,1,True,False,False,False,True
42,10,2,0,0,True,False,False,True,False
30,6,1,1,0,True,False,False,True,False
29,3,1,0,1,False,True,False,True,False
43,5,1,1,1,True,False,False,True,False
30,4,1,1,1,True,False,False,True,False
28,0,2,1,0,False,True,False,False,True
53,1,1,1,1,True,False,False,False,True
34,9,2,1,1,True,False,False,False,True
32,7,1,1,1,True,False,False,False,True
39,4,2,0,1,True,False,False,True,False
29,7,2,1,1,False,False,True,True,False
47,6,1,1,0,False,False,True,False,True
51,3,1,1,1,True,False,False,True,False
40,6,2,1,1,True,False,False,True,False
28,7,1,1,0,False,False,True,False,True
40,3,1,1,0,False,False,True,True,False
42,3,2,1,1,False,False,True,True,False
34,5,2,1,1,True,False,False,True,False
30,10,2,1,0,False,True,False,True,False
31,0,1,1,0,False,False,True,False,True
44,8,1,0,0,True,False,False,False,True
24,9,1,0,0,True,False,False,False,True
46,4,1,1,0,False,True,False,False,True
69,9,1,0,1,False,False,True,True,False
46,8,1,1,1,False,False,True,True,False
30,5,1,1,0,False,True,False,True,False
24,9,1,0,1,False,False,True,True,False
48,1,1,1,0,False,False,True,False,True
40,1,2,1,0,True,False,False,True,False
34,0,2,0,1,False,False,True,False,True
49,9,1,0,0,False,True,False,False,True
48,2,2,0,1,False,True,False,False,True
41,10,1,1,1,False,True,False,True,False
28,1,1,1,1,True,False,False,False,True
31,7,2,1,0,True,False,False,True,False
37,10,2,1,1,True,False,False,True,False
30,6,1,1,1,True,False,False,False,True
31,3,1,0,1,False,False,True,True,False
37,7,1,1,0,False,False,True,False,True
46,2,2,0,0,False,False,True,False,True
39,8,1,0,1,False,True,False,True,False
39,9,1,0,0,False,False,True,True,False
45,6,1,0,1,True,False,False,False,True
35,9,2,1,1,False,False,True,False,True
45,1,1,0,0,False,True,False,True,False
38,7,1,1,0,True,False,False,False,True
28,7,1,0,0,False,False,True,True,False
43,4,1,1,1,True,False,False,False,True
21,4,1,1,1,True,False,False,False,True
34,6,1,1,0,False,True,False,False,True
30,4,1,1,0,False,False,True,False,True
50,7,2,0,1,False,False,True,False,True
46,5,2,1,1,True,False,False,False,True
45,1,1,0,0,False,False,True,True,False
25,10,1,1,0,False,False,True,True,False
34,3,2,1,1,True,False,False,False,True
40,6,2,1,0,True,False,False,False,True
27,7,1,1,1,False,True,False,True,False
41,3,2,1,0,True,False,False,False,True
31,7,1,0,1,True,False,False,True,False
71,4,1,0,1,False,False,True,False,True
37,5,2,1,1,True,False,False,False,True
37,0,2,1,1,False,True,False,True,False
37,8,1,1,0,False,True,False,True,False
52,6,2,0,1,True,False,False,False,True
33,9,1,1,1,False,True,False,True,False
32,0,2,1,1,False,True,False,True,False
46,7,2,1,1,True,False,False,True,False
35,2,3,1,1,True,False,False,False,True
32,6,2,1,1,True,False,False,False,True
63,4,1,1,0,False,False,True,False,True
37,5,2,0,0,True,False,False,False,True
45,4,1,1,0,False,True,False,False,True
31,8,1,1,0,True,False,False,True,False
34,1,1,1,1,True,False,False,False,True
54,2,1,1,0,True,False,False,False,True
49,8,2,1,0,True,False,False,True,False
35,4,1,1,0,True,False,False,True,False
32,9,2,1,0,True,False,False,False,True
28,0,1,1,0,True,False,False,True,False
39,8,1,0,0,True,False,False,True,False
31,4,2,1,0,True,False,False,True,False
37,4,1,0,0,False,False,True,True,False
38,6,1,1,0,False,False,True,False,True
34,3,1,1,0,False,False,True,True,False
40,7,1,0,1,True,False,False,True,False
42,5,3,1,0,False,True,False,True,False
37,9,2,0,0,True,False,False,True,False
36,10,1,1,0,False,True,False,True,False
35,7,1,1,0,True,False,False,False,True
33,6,2,1,0,True,False,False,False,True
39,8,2,0,0,True,False,False,False,True
29,1,1,1,1,True,False,False,False,True
51,9,1,0,0,True,False,False,False,True
38,10,2,1,0,False,False,True,True,False
44,1,2,0,1,True,False,False,False,True
39,4,2,0,1,False,False,True,True,False
48,1,2,1,1,False,True,False,True,False
54,9,1,1,1,True,False,False,False,True
35,10,2,1,0,False,True,False,False,True
45,9,2,1,0,False,False,True,False,True
35,3,1,1,1,True,False,False,False,True
50,9,2,0,0,True,False,False,False,True
37,2,1,1,1,False,True,False,False,True
38,5,1,1,1,False,True,False,False,True
45,1,2,1,1,True,False,False,True,False
38,5,2,1,1,False,True,False,True,False
31,0,1,1,1,False,True,False,False,True
42,5,2,1,0,True,False,False,False,True
29,8,2,0,0,False,False,True,False,True
54,1,1,0,0,False,True,False,True,False
43,5,2,1,0,False,False,True,False,True
37,6,1,1,1,False,True,False,False,True
36,10,1,1,0,False,True,False,True,False
34,6,2,0,0,True,False,False,False,True
35,9,2,0,1,False,False,True,True,False
25,6,2,1,0,True,False,False,True,False
31,1,1,1,1,True,False,False,True,False
39,0,1,1,0,False,True,False,False,True
43,0,1,0,1,True,False,False,True,False
42,6,1,1,0,False,False,True,True,False
47,1,1,1,0,True,False,False,False,True
40,8,3,1,0,False,True,False,False,True
54,4,1,0,0,True,False,False,False,True
36,7,1,0,1,True,False,False,True,False
55,0,3,0,0,True,False,False,True,False
35,6,1,1,0,True,False,False,False,True
48,2,1,0,0,False,True,False,False,True
47,4,2,1,1,False,True,False,True,False
32,1,2,0,1,True,False,False,True,False
47,6,1,1,1,True,False,False,False,True
22,2,2,1,1,False,False,True,False,True
32,5,1,1,1,False,True,False,False,True
74,5,2,0,0,False,False,True,False,True
34,9,2,1,0,True,False,False,True,False
38,1,1,1,0,True,False,False,True,False
39,5,2,1,1,False,False,True,True,False
44,0,2,0,1,False,True,False,True,False
26,5,2,1,1,True,False,False,False,True
41,2,1,1,0,False,True,False,False,True
34,4,2,1,1,False,True,False,False,True
51,1,1,1,0,False,True,False,False,True
45,3,2,1,0,False,True,False,False,True
41,8,1,1,1,True,False,False,False,True
42,0,1,0,1,False,True,False,True,False
36,4,2,1,0,True,False,False,False,True
44,6,1,1,1,False,False,True,False,True
54,1,1,1,1,False,True,False,True,False
34,8,1,0,1,False,False,True,True,False
60,5,1,1,0,True,False,False,False,True
44,7,1,1,1,False,True,False,False,True
40,8,2,1,0,False,False,True,True,False
19,9,1,1,0,False,False,True,True,False
22,5,1,1,0,True,False,False,False,True
34,7,1,1,1,False,False,True,False,True
31,6,1,1,0,False,False,True,True,False
40,10,1,1,0,False,True,False,False,True
31,6,1,1,1,True,False,False,True,False
38,5,1,1,0,False,False,True,False,True
69,2,2,0,1,False,True,False,False,True
22,10,2,1,1,False,True,False,False,True
31,9,1,1,1,False,True,False,False,True
30,8,1,1,1,True,False,False,True,False
